concept_name,concept_synonym
"aminoacetic acid(glycine) 3.84g(B액499.2mL중), calcium chloride dihydrate 0.384g(B액499.2mL중), glucose 11 (glucose anhydate 162.24g)(A액1476mL중), intralipid 20 (purified soybean oil 84g)(C액424.8mL중), L-alanine 7.92g(B액499.2mL","aminoacetic acid (glycine) 3.84g (in solution B 499.2mL), calcium chloride dihydrate 0.384g (in solution B 499.2mL), glucose 11 (glucose anhydate 162.24g) (in solution A 1476mL), intralipid 20 (purified soybean oil 84g) ) (in 424.8 mL of solution C), 7.92 g of L-alanine (499.2 mL of solution B)"
"calcium chloride 0.55125g(A용액 1500mL중)(2백), dextrose monohydrate 49.5g(A용액 1500mL중)(2백), magnesium chloride 0.30495g(A용액 1500mL중)(2백), sodium chloride 16.9185g(A용액 1500mL중)(2백), sodium lactate 50 23.535g(B용액 1","Calcium chloride 0.55125g (in 1500mL of solution A) (2 bags), dextrose monohydrate 49.5g (in 1500mL of solution A) (2 bags), magnesium chloride 0.30495g (in 1500mL of solution A) (2 bags), sodium chloride 16.9185g ( In 1500mL of solution A) (2 bags), 23.535g of sodium lactate 50 (1 solution of B)"
sodium cromoglycate 0.56g(5mg/회),sodium cromoglycate 0.56g (5mg/time)
human immunoglobulin G(폴리에칠렌글리콜처리) 5g,human immunoglobulin G (polyethylene glycol treated) 5g
"calcium chloride dihydrate 0.46g(A용액 906.25mL중)(2백), dextrose monohydrate 106.25g(A용액 906.25mL중)(2백), magnesium chloride hexahydrate 0.1275g(A용액 906.25mL중)(2백), sodium bicarbonate 5.25g(B용액 1593.75mL중)(2백), sodium c","calcium chloride dihydrate 0.46g (in 906.25mL of solution A) (2 bags), dextrose monohydrate 106.25g (in 906.25mL of solution A) (2 bags), magnesium chloride hexahydrate 0.1275g (in 906.25mL of solution A) (2 bags), sodium bicarbonate 5.25g (in 1593.75mL of solution B) (2 bags), sodium c"
"sodium chloride(0.9%) 0.9g(9mg/mL)(100mL중), teicoplanin 0.2g","sodium chloride (0.9%) 0.9g (9mg/mL) (in 100mL), teicoplanin 0.2g"
"calcium chloride dihydrate 0.516g(C액400mL중), glucose monohydrate 154g(C액400mL중), glycine 3.068g(B액400mL중), L-alanine 6.408g(B액 400mL중), L-arginine 4.34g(B액400mL중), L-aspartic acid 1.28g(B액400mL중), L-glutamic acid 2.21","Calcium chloride dihydrate 0.516g (in 400mL of solution C), glucose monohydrate 154g (in 400mL of solution C), glycine 3.068g (in 400mL of solution B), L-alanine 6.408g (in 400mL of solution B), L-arginine 4.34g (in 400mL of solution B) (in 400 mL of solution B), L-aspartic acid 1.28 g (in 400 mL of solution B), L-glutamic acid 2.21"
"estradiol valerate 1mg/정, medroxyprogesterone acetate 2.5mg/정","estradiol valerate 1mg/tablet, medroxyprogesterone acetate 2.5mg/tablet"
"estradiol valerate 2mg/정(A정 10정중), estradiol valerate 2mg/정(B정 11정중), medroxyprogesterone acetate 10mg/정(A정 10정중)","estradiol valerate 2mg/tablet (out of 10 tablets A), estradiol valerate 2mg/tablet (out of 11 tablets B), medroxyprogesterone acetate 10mg/tablet (out of 10 tablets A)"
"aminoacetic acid(glycine) 2.688g(B액349.44mL중), calcium chloride dihydrate 0.336g(B액349.44mL중), glucose 11% (glucose anhydrate 113.568g)(A액1033.2mL중), intralipid 20% (purified soybean oil 59.472g)(C액297.36mL중), L-alanine 5.544","aminoacetic acid (glycine) 2.688g (in 349.44mL of solution B), calcium chloride dihydrate 0.336g (in 349.44mL of solution B), glucose 11% (glucose anhydrate 113.568g) (in 1033.2mL of solution A), intralipid 20% (purified) soybean oil 59.472g) (in C liquid 297.36mL), L-alanine 5.544"
"alanine 5.82g(C액500mL중), arginine 3.24g(C액500mL중), asparaginic acid 1.8g(C액500mL중), calcium chloride dihydrate 0.5875g(C액500mL중), glucose monohydrate(as glucose anhydrate) 150g(A액500mL중), glutamic acid 4.21g(C액500mL중), ","alanine 5.82g (in 500mL of solution C), arginine 3.24g (in 500mL of solution C), asparaginic acid 1.8g (in 500mL of solution C), calcium chloride dihydrate 0.5875g (in 500mL of solution C), glucose monohydrate (as glucose anhydrate) 150g (in 500mL of solution A), glutamic acid 4.21g (in 500mL of solution C),"
"calcium chloride dihydrate 0.368g(A용액 725mL중)(2백), dextrose monohydrate 30g(A용액 725mL중)(2백), magnesium chloride hexahydrate 0.102g(A용액 725mL중)(2백), sodium bicarbonate 4.2g(B용액 1275mL중)(2백), sodium chloride 10.76g(","Calcium chloride dihydrate 0.368g (in 725mL of solution A) (2 bags), dextrose monohydrate 30g (in 725mL of solution A) (2 bags), magnesium chloride hexahydrate 0.102g (in 725mL of solution A) (2 bags), sodium bicarbonate 4.2g (in 1275mL of solution B) (2 bags), sodium chloride 10.76g ("
"cefoperazone sodium 0.5g(바이알), sodium chloride(0.9%) 0.9g(9mg/mL)(100mL중), sulbactam sodium 0.5g(바이알)","cefoperazone sodium 0.5g (vial), sodium chloride (0.9%) 0.9g (9mg/mL) (in 100mL), sulbactam sodium 0.5g (vial)"
tramadol hydrochloride 0.1g(1회/1일),tramadol hydrochloride 0.1g (once/day)
"estradiol valerate 1mg/정, medroxyprogesterone acetate 5mg/정","estradiol valerate 1mg/tablet, medroxyprogesterone acetate 5mg/tablet"
"estradiol valerate 1.31mg/정, norethisterone acetate 0.5mg/정","estradiol valerate 1.31mg/tablet, norethisterone acetate 0.5mg/tablet"
"aminoacetic acid 30.3g(A액400mL중), calcium chloride 0.74g(B액600mL중), glucose monohydrate 176g(B액600mL중), L-alanine 9.7g(A액400mL중), L-arginine monoglutamate 9.96g(A액400mL중), L-aspartic acid 3g(A액400mL중), L-glutamic acid ","aminoacetic acid 30.3g (in 400mL of solution A), calcium chloride 0.74g (in 600mL of solution B), glucose monohydrate 176g (in 600mL of solution B), L-alanine 9.7g (in 400mL of solution A), L-arginine monoglutamate 9.96g (in 400 mL of solution A), L-aspartic acid 3g (in 400 mL of solution A), L-glutamic acid"
"calcium chloride 0.514g(0.257mg/mL)(2백), dextrose 30g(15mg/mL)(2백), magnesium chloride 0.1016g(50.8μg/mL)(2백), sodium chloride 10.76g(5.38mg/mL)(2백), sodium lactate 8.96g(4.48mg/mL)(2백)","calcium chloride 0.514g (0.257mg/mL) (2 bags), dextrose 30g (15mg/mL) (2 bags), magnesium chloride 0.1016g (50.8μg/mL) (2 bags), sodium chloride 10.76g (5.38mg/mL) mL) (2 bags), sodium lactate 8.96g (4.48mg/mL) (2 bags)"
"calcium chloride dihydrate 0.925g(A액1250mL중), glucose monohydrate (as glucose 312.48g)(B액744mL중), glycine 13.75g(A액1250mL중), L-alanine 17.5g(A액1250mL중), L-arginine 15g(A액1250mL중), L-histidine 3.75g(A액1250mL중), L-isoleuc","calcium chloride dihydrate 0.925g (in 1250mL of solution A), glucose monohydrate (as glucose 312.48g) (in 744mL of solution B), glycine 13.75g (in 1250mL of solution A), L-alanine 17.5g (in 1250mL of solution A), L -arginine 15g (in 1250mL of solution A), L-histidine 3.75g (in 1250mL of solution A), L-isoleuc"
"calcium chloride 0.514g(0.257mg/mL)(2백), dextrose 85g(42.5mg/mL)(2백), magnesium chloride 0.1016g(50.8μg/mL)(2백), sodium chloride 10.76g(5.38mg/mL)(2백), sodium lactate 8.96g(4.48mg/mL)(2백)","calcium chloride 0.514g (0.257mg/mL) (2 bags), dextrose 85g (42.5mg/mL) (2 bags), magnesium chloride 0.1016g (50.8μg/mL) (2 bags), sodium chloride 10.76g (5.38mg) /mL) (2 bags), sodium lactate 8.96g (4.48mg/mL) (2 bags)"
"calcium chloride dihydrate 0.8g(C액600mL중), glucose monohydrate 231g(C액600mL중), glycine 4.6g(B액600mL중), L-alanine 9.612g(B액600mL중), L-arginine 6.5g(B액600mL중), L-aspartic acid 1.9g(B액600mL중), L-glutamic acid 3.3g(B액60","Calcium chloride dihydrate 0.8g (in 600mL of solution C), glucose monohydrate 231g (in 600mL of solution C), glycine 4.6g (in 600mL of solution B), L-alanine 9.612g (in 600mL of solution B), L-arginine 6.5g (in 600mL of solution B) (in 600 mL of solution B), 1.9 g of L-aspartic acid (in 600 mL of solution B), 3.3 g of L-glutamic acid (in 600 mL of solution B)"
"calcium chloride 0.6425g(0.257mg/mL)(2백), dextrose 106.25g(42.5mg/mL)(2백), magnesium chloride 0.127g(50.8μg/mL)(2백), sodium chloride 13.45g(5.38mg/mL)(2백), sodium lactate 11.2g(4.48mg/mL)(2백)","calcium chloride 0.6425g (0.257mg/mL) (2 bags), dextrose 106.25g (42.5mg/mL) (2 bags), magnesium chloride 0.127g (50.8μg/mL) (2 bags), sodium chloride 13.45g (5.38) mg/mL) (2 bags), sodium lactate 11.2g (4.48mg/mL) (2 bags)"
"calcium chloride 1.28625g(A용액 2500mL중)(2백), dextrose monohydrate 125g(A용액 2500mL중)(2백), magnesium chloride 0.5083g(A용액 2500mL중)(2백), sodium chloride 28.1975g(A용액 2500mL중)(2백), sodium lactate 50% solution 39.225g(B","Calcium chloride 1.28625g (in 2500mL of solution A) (2 bags), dextrose monohydrate 125g (in 2500mL of solution A) (2 bags), magnesium chloride 0.5083g (in 2500mL of solution A) (2 bags), sodium chloride 28.1975g (A) (in 2500mL of solution) (2 bags), sodium lactate 50% solution 39.225g (B"
procaterol hydrochloride(micronized) 2mg(10μg/회),procaterol hydrochloride (micronized) 2mg (10μg/time)
"calcium chloride dihydrate 0.368g(A용액 725mL중)(2백), dextrose monohydrate 85g(A용액 725mL중)(2백), magnesium chloride hexahydrate 0.102g(A용액 725mL중)(2백), sodium bicarbonate 4.2g(B용액 1,275mL중)(2백), sodium chloride 10.75g","Calcium chloride dihydrate 0.368g (in 725mL of solution A) (2 bags), dextrose monohydrate 85g (in 725mL of solution A) (2 bags), magnesium chloride hexahydrate 0.102g (in 725mL of solution A) (2 bags), sodium bicarbonate 4.2g (2 bags in 1,275 mL of solution B), sodium chloride 10.75 g"
"calcium chloride dihydrate 0.368g(A용액 725mL중)(2백), dextrose monohydrate 30g(A용액 725mL중)(2백), magnesium chloride hexahydrate 0.102g(A용액 725mL중)(2백), sodium bicarbonate 4.2g(B용액 1,275mL중)(2백), sodium chloride 10.75g","Calcium chloride dihydrate 0.368g (in 725mL of solution A) (2 bags), dextrose monohydrate 30g (in 725mL of solution A) (2 bags), magnesium chloride hexahydrate 0.102g (in 725mL of solution A) (2 bags), sodium bicarbonate 4.2g (2 bags in 1,275 mL of solution B), sodium chloride 10.75 g"
"calcium chloride dihydrate 0.368g(A용액 725mL중)(2백), dextrose monohydrate 50g(A용액 725mL중)(2백), magnesium chloride hexahydrate 0.102g(A용액 725mL중)(2백), sodium bicarbonate 4.2g(B용액 1,275mL중)(2백), sodium chloride 10.75g","Calcium chloride dihydrate 0.368g (in 725mL of solution A) (2 bags), dextrose monohydrate 50g (in 725mL of solution A) (2 bags), magnesium chloride hexahydrate 0.102g (in 725mL of solution A) (2 bags), sodium bicarbonate 4.2g (2 bags in 1,275 mL of solution B), sodium chloride 10.75 g"
"calcium chloride dihydrate 0.37g(A액500mL중), glucose monohydrate (as glucose 125.16g)(B액298mL중), glycine 5.15g(A액500mL중), L-alanine 10.35g(A액500mL중), L-arginine 5.75g(A액500mL중), L-histidine 2.4g(A액500mL중), L-isoleucine ","calcium chloride dihydrate 0.37g (in 500mL of solution A), glucose monohydrate (as glucose 125.16g) (in 298mL of solution B), glycine 5.15g (in 500mL of solution A), L-alanine 10.35g (in 500mL of solution A), L -arginine 5.75g (in 500mL of solution A), L-histidine 2.4g (in 500mL of solution A), L-isoleucine"
"calcium chloride dihydrate 0.17g(A액228mL중), glucose monohydrate (as glucose 51.22g)(B액394mL중), glycine 2.35g(A액228mL중), L-alanine 4.72g(A액228mL중), L-arginine 2.62g(A액228mL중), L-histidine 1.09g (A액228mL중), L-isoleucine ","calcium chloride dihydrate 0.17g (in 228mL of solution A), glucose monohydrate (51.22g as glucose) (in 394mL of solution B), glycine 2.35g (in 228mL of solution A), L-alanine 4.72g (in 228mL of solution A), L -arginine 2.62g (in 228mL of solution A), L-histidine 1.09g (in 228mL of solution A), L-isoleucine"
"calcium chloride dihydrate 0.34g(A액456mL중), glucose monohydrate (as glucose 102.44g)(B액788mL중), glycine 4.7g(A액456mL중), L-alanine 9.44g(A액456mL중), L-arginine 5.24g(A액456mL중), L-histidine 2.19g(A액456mL중), L-isoleucine ","calcium chloride dihydrate 0.34g (in 456mL of solution A), glucose monohydrate (as glucose 102.44g) (in 788mL of solution B), glycine 4.7g (in 456mL of solution A), L-alanine 9.44g (in 456mL of solution A), L -arginine 5.24g (in 456mL of solution A), L-histidine 2.19g (in 456mL of solution A), L-isoleucine"
"calcium chloride dihydrate 0.44g(A액600mL중), glucose monohydrate (as glucose 134.68g)(B액1036mL중), glycine 6.18g(A액600mL중), L-alanine 12.42g(A액600mL중), L-arginine 6.9g(A액600mL중), L-histidine 2.88g (A액600mL중), L-isoleucine","calcium chloride dihydrate 0.44g (in 600mL of solution A), glucose monohydrate (as glucose 134.68g) (in 1036mL of solution B), glycine 6.18g (in 600mL of solution A), L-alanine 12.42g (in 600mL of solution A), L -arginine 6.9g (in 600mL of solution A), L-histidine 2.88g (in 600mL of solution A), L-isoleucine"
"calcium chloride dihydrate 0.74g(A액1000mL중), glucose monohydrate (as glucose 249.9g)(B액595mL중), glycine 10.3g(A액1000mL중), L-alanine 20.7g(A액1000mL중), L-arginine 11.5g(A액1000mL중), L-histidine 4.8g(A액1000mL중), L-isoleucin","calcium chloride dihydrate 0.74g (in 1000mL of solution A), glucose monohydrate (as glucose 249.9g) (in 595mL of solution B), glycine 10.3g (in 1000mL of solution A), L-alanine 20.7g (in 1000mL of solution A), L -arginine 11.5g (in 1000mL of solution A), L-histidine 4.8g (in 1000mL of solution A), L-isoleucin"
"calcium chloride dihydrate 0.22g(A액300mL중), glucose monohydrate (as glucose 67.34g)(B액518mL중), glycine 3.09g(A액300mL중), L-alanine 6.21g(A액300mL중), L-arginine 3.45g(A액300mL중), L-histidine 1.44g (A액300mL중), L-isoleucine ","calcium chloride dihydrate 0.22g (in 300mL of solution A), glucose monohydrate (as glucose 67.34g) (in 518mL of solution B), glycine 3.09g (in 300mL of solution A), L-alanine 6.21g (in 300mL of solution A), L -arginine 3.45g (in 300mL of solution A), L-histidine 1.44g (in 300mL of solution A), L-isoleucine"
"calcium chloride dihydrate 0.12g(A액157.5mL중), glucose monohydrate (as glucose 35.36g)(B액272mL중), glycine 1.62g(A액157.5mL중), L-alanine 3.26g(A액157.5mL중), L-arginine 1.81g(A액157.5mL중), L-histidine 0.756g(A액157.5mL중), L-is","Calcium chloride dihydrate 0.12g (in 157.5mL of solution A), glucose monohydrate (35.36g as glucose) (in 272mL of solution B), glycine 1.62g (in 157.5mL of solution A), L-alanine 3.26g (in 157.5mL of solution A) ), L-arginine 1.81g (in 157.5mL of solution A), L-histidine 0.756g (in 157.5mL of solution A), L-is"
"fluticasone furoate(micronized) 6mg(200μg/회), umeclidinium bromide(micronized) (as umeclidinium 1.875mg(62.5μg/회)), vilanterol trifenatate(micronized) (as vilanterol 0.75mg(25μg/회))","fluticasone furoate (micronized) 6mg (200μg/time), umeclidinium bromide (micronized) (as umeclidinium 1.875mg (62.5μg/time)), vilanterol trifenatate (micronized) (as vilanterol 0.75mg (25μg/time))"
"calcium chloride dihydrate 0.555g(A액750mL중), glucose monohydrate (as glucose 187.32g)(B액446mL중), glycine 7.725g(A액750mL중), L-alanine 15.525g(A액750mL중), L-arginine 8.625g(A액750mL중), L-histidine 3.6g(A액750mL중), L-isoleuci","calcium chloride dihydrate 0.555g (in 750mL of solution A), glucose monohydrate (as glucose 187.32g) (in 446mL of solution B), glycine 7.725g (in 750mL of solution A), L-alanine 15.525g (in 750mL of solution A), L -arginine 8.625g (in 750mL of solution A), L-histidine 3.6g (in 750mL of solution A), L-isoleuci"
"calcium chloride hydrate 0.235g(A액500mL중), glucose monohydrate (as glucose 63g)(B액500mL중), glycine 3.85g(A액500mL중), L-alanine 4.9g(A액500mL중), L-arginine 4.2g(A액500mL중), L-histidine 1.05g(A액500mL중), L-isoleucine 1.75g(","calcium chloride hydrate 0.235g (in 500mL of solution A), glucose monohydrate (63g as glucose) (in 500mL of solution B), glycine 3.85g (in 500mL of solution A), L-alanine 4.9g (in 500mL of solution A), L- arginine 4.2g (in 500mL of solution A), L-histidine 1.05g (in 500mL of solution A), L-isoleucine 1.75g ​​(in 500mL of solution A)"
"calcium chloride dihydrate 0.379988g(A액662mL중), glucose monohydrate (as glucose 85.68g)(B액204mL중), glycine 7.282g(A액662mL중), L-alanine 9.268g(A액662mL중), L-arginine 7.944g(A액662mL중), L-histidine 1.986g(A액662mL중), L-isole","calcium chloride dihydrate 0.379988g (in 662mL of solution A), glucose monohydrate (85.68g as glucose) (in 204mL of solution B), glycine 7.282g (in 662mL of solution A), L-alanine 9.268g (in 662mL of solution A), L -arginine 7.944g (in 662mL of solution A), L-histidine 1.986g (in 662mL of solution A), L-isole"
"calcium chloride dihydrate 0.189994g(A액331mL중), glucose monohydrate (as glucose 42.84g)(B액102mL중), glycine 3.641g(A액331mL중), L-alanine 4.634g(A액331mL중), L-arginine 3.972g(A액331mL중), L-histidine 0.993g(A액331mL중), L-isole","Calcium chloride dihydrate 0.189994g (in 331mL of solution A), glucose monohydrate (as glucose 42.84g) (in 102mL of solution B), glycine 3.641g (in 331mL of solution A), L-alanine 4.634g (in 331mL of solution A), L-arginine 3.972g (in 331mL of solution A), L-histidine 0.993g (in 331mL of solution A), L-isole"
"glucose monohydrate (as glucose 42.84g)(B액102mL중), glycine 3.641g(A액331mL중), L-alanine 4.634g(A액331mL중), L-arginine 3.972g(A액331mL중), L-histidine 0.993g(A액331mL중), L-isoleucine 1.655g(A액331mL중), L-leucine 2.4494g(A액","Glucose monohydrate (as glucose 42.84g) (in 102mL of solution B), glycine 3.641g (in 331mL of solution A), L-alanine 4.634g (in 331mL of solution A), L-arginine 3.972g (in 331mL of solution A), L-histidine 0.993g (in 331mL of solution A), L-isoleucine 1.655g (in 331mL of solution A), L-leucine 2.4494g (in 331mL of solution A)"
"calcium chloride dihydrate 0.569982g(A액993mL중), glucose monohydrate (as glucose 128.52g)(B액306mL중), glycine 10.923g(A액993mL중), L-alanine 13.902g(A액993mL중), L-arginine 11.916g(A액993mL중), L-histidine 2.979g(A액993mL중), L-i","Calcium chloride dihydrate 0.569982g (in 993mL of solution A), glucose monohydrate (as glucose 128.52g) (in 306mL of solution B), glycine 10.923g (in 993mL of solution A), L-alanine 13.902g (in 993mL of solution A), L-arginine 11.916g (in 993mL of solution A), L-histidine 2.979g (in 993mL of solution A), L-i"
"calcium chloride dihydrate 0.76055g(A액1325mL중), glucose monohydrate (as glucose 171.36g)(B액408mL중), glycine 14.575g(A액1325mL중), L-alanine 18.55g(A액1325mL중), L-arginine 15.9g(A액1325mL중), L-histidine 3.975g(A액1325mL중), L-","Calcium chloride dihydrate 0.76055g (in 1325mL of solution A), glucose monohydrate (as glucose 171.36g) (in 408mL of solution B), glycine 14.575g (in 1325mL of solution A), L-alanine 18.55g (in 1325mL of solution A), L-arginine 15.9g (in 1325mL of solution A), L-histidine 3.975g (in 1325mL of solution A), L-"
"nirmatrelvir 0.15g/정(A정 20정중), ritonavir 0.1g/정(B정 10정중)","nirmatrelvir 0.15g/tablet (A tablet 20 tablets), ritonavir 0.1g/tablet (B tablet 10 tablets)"
