concept_name,concept_synonym
GENOSS INTRODUCER SHEATH (HAIR WIRE 포함),GENOSS INTRODUCER SHEATH (including HAIR WIRE)
대한가아제3호,Daehan Gaze No. 3
씰리쉴드 R,SealyShield R
엠픽스픽싱롤,Mfix Fixing Roll
"SKIN ATOZ, 메티스덤 S.O.S 스킨 솔루션","SKIN ATOZ, Metisderm S.O.S skin solution"
씨에스드레싱패드,CS Dressing Pad
레노폼FA,Lenoform FA
씨큐어덤트렌스뷰써지칼테이프,Secure Derm Transview Surgical Tape
LIGASTIC(슬관절용),LIGASTIC (for knee joint)
레노포스트오피,Leno Post Office
켈로코트 실리콘 스프레이,Kelocote Silicone Spray
부목_WRIST SUPPORT SPLINT,Splint_WRIST SUPPORT SPLINT
안전주사침,safety needle
씨큐어덤필름롤,Securederm Film Roll
3M TEGADERM CHG DRESSING (SECUREMENT DEVICE용),3M TEGADERM CHG DRESSING (for SECUREMENT DEVICE)
네오 발목 컴프레션,Neo ankle compression
큐앤큐멸균탄력붕대에이,Q&Q Sterilized Elastic Bandage A
"코수술(비-복잡)에 사용한 BURR,SAW 등 절삭기류",Cutting tools such as BURR and SAW used in nose surgery (non-complex)
모노픽스(MONOFIX) PDO,MONOFIX PDO
"HALF SCREW, CORTICAL (SELF, MINI SELF포함)","HALF SCREW, CORTICAL (including SELF, MINI SELF)"
GENOSS INTRODUCER SHEATH (F) (HAIR WIRE 포함),GENOSS INTRODUCER SHEATH (F) (including HAIR WIRE)
치과용임플란트 상부구조물(STELLA DUO ABUTMENT),Dental implant superstructure (STELLA DUO ABUTMENT)
파나메딕거즈,Panamedic gauze
"ALTOCAST 알파 3""","ALTOCAST Alpha 3\"""
에즈라셀드레싱,Ezracell Dressing
FORS-III 흉요추용 SCREW SET,FORS-III SCREW SET for thoracolumbar spine
코아메드 체외형범용프로브,Coamed In vitro universal probe
비앤지프랙스방수픽스,B&G Frax Waterproofing Fix
플레이드스카케어시트,Plaid Scar Care Sheet
수성부직포,Water-based nonwoven fabric
다복 가슴 보호대(DB-KAS-02),Multi-body chest protector (DB-KAS-02)
"HANKILTECH, LONG GRIP PLATE (SLEEVE 5개포함)","HANKILTECH, LONG GRIP PLATE (5 SLEEVE included)"
메피폼,mephiform
파르나겔,Parnagel
CABG 수술팩,CABG surgery pack
짐머 TSV SV ANGLED 치과임플란트지대주,Zimmer TSV SV ANGLED dental implant abutment stock
문정탄력붕대(MJEB),Munjeong Elastic Bandage (MJEB)
수성멸균탄력붕대엔,Water-based sterilized elastic bandage
메디터치에이치더말스킨,Medi Touch H Dermal Skin
엠픽스 5,Mpix 5
"스카겔 콤비네이션 (SCARGEL COMBINATION) ,스카겔 콤비 (SCARGEL COMBI)","SCARGEL COMBINATION, SCARGEL COMBI"
피지오겔 스킨스테빌리티 프로 인텐시브 로션 MD,Physiogel Skin Stability Pro Intensive Lotion MD
이지픽스엘,Easy Fix L
에스클로저(New),S-closure(New)
아치바,arch bar
수술팩(Ⅰ)(마취시간 1시간이하),Surgery pack (\342\205\240) (anesthesia time: 1 hour or less)
"REMSCAR GEL, 닥터메디프 더마메디플러스, 메디솝 스카 겔 프로페셔널, DOCTOR MEDIFE DERMAMEDI PLUS, MEDISORB SCAR GEL PROFESSIONAL, 포엘리에 스카아웃 겔, FOELLIE SCAROUT GEL, 베스트 스카퓨어 플러스 실리콘 겔, BEST SCARPURE PLUS SILICONE GEL","REMSCAR GEL, Dr. Medif Dermamedi Plus, Medisoap Scar Gel Professional, DOCTOR MEDIFE DERMAMEDI PLUS, MEDISORB SCAR GEL PROFESSIONAL, FOELLIE SCAROUT GEL, FOELLIE SCAROUT GEL, Best Scarpure Plus Silicone Gel, BEST SCARPURE PLUS SILICONE GEL"
에즈라셀에스밴드,Ezracell S Band
아바거즈(3호),Abagaz (No. 3)
흡인용튜브카테타,Suction tube catheter
체외형의료용전극(M3713A 외),"Extracorporeal medical electrodes (M3713A, etc.)"
실키 코팅 프로텍션 와이프,Silky Coated Protection Wipes
SPIRAL BLADE FOR EXPERT HAN(END CAP 포함),SPIRAL BLADE FOR EXPERT HAN (with END CAP)
수성멸균픽스밴드,Water-based sterilization fix band
TL 롱니케이지,TL long knee cage
부착판 제거 SPRAY,Attachment plate removal SPRAY
MP페이스쉴드(MEDICEN MP FACESHIELD),MEDICEN MP FACESHIELD
RAAGW INTRODUCER SET-MICRO PUNCTURE RADIAL ARTERY ACCESS(HAIR WIRE 포함),RAAGW INTRODUCER SET-MICRO PUNCTURE RADIAL ARTERY ACCESS (including HAIR WIRE)
네오 테니스 팔꿈치 건강 (JC-7600),Neo Tennis Elbow Health (JC-7600)
MEDI SOCKS(메디삭스),MEDI SOCKS
MINI LOCKING 일반 PLATE,MINI LOCKING GENERAL PLATE
"하이패치(HI-PATCH),하이스팟(HI-SPOT),하이밴드(HI-BAND)","HI-PATCH, HI-SPOT, HI-BAND"
일회용전기수술기용 IC전극 교체형,Replaceable IC electrode for disposable electrosurgical device
다복 보호대(DB-BALBO-01외3),Multi-body protector (DB-BALBO-01 and 3)
EQUATOR WARMER BLANKET-전신형,EQUATOR WARMER BLANKET-Full body type
수정체낭안정링:CTR,Capsular capsule stabilization ring: CTR
하나로토마스칼라,Hanaro Thomas Scala
덕후원픽스,Deokhuonefix
에이폼큐드레싱,Aform Q Dressing
LOCKING ATTACHMENT PLATE (CONNECTION SCREW 포함),LOCKING ATTACHMENT PLATE (INCLUDING CONNECTION SCREW)
스타밴드,star band
테라스킨씬,terrace skin scene
애드고픽스젠틀부직반창고,Adgo Fix Gentle Nonwoven Bandage
네오발목보호대,Neo ankle protector
맥스덤 (MAXDERM),MAXDERM
오알폼드레싱,OR Foam Dressing
메디솝힐넷,Medi Soap Hill Net
SILICONE BREAST PROSTHESIS(인공유방),SILICONE BREAST PROSTHESIS(Artificial Breast)
비젼헬스케어슈퍼에스밴드부직반창고,Vision Healthcare Super S Band Nonwoven Bandage
"GUARDIX-SP(가딕스-SP),GUARDHEAL(가드힐)","GUARDIX-SP (Gardix-SP), GUARDHEAL (Guard heel)"
골드덤,gold derm
네오손목고정대,Neo wrist strap
엘라밴드하이드로프리컷플러스,Ella Band Hydro Free Cut Plus
한스탄력붕대,Hanstan Power Bandage
"이엔콜(ENCOL), 인콜(INCOL)","ENCOL, INCOL"
짐머 TSV SV CEMENTED 치과임플란트지대주,Zimmer TSV SV CEMENTED Dental Implant Abutments
메디솝유,Medi Soap Oil
FORS-III 횡고정 SET,FORS-III horizontal fixation SET
뉴더블콘 A형,New double cone type A
씰리락비(부직반창고),Sealy Rock B (non-woven bandage)
MEDIVEN THROMBEXIN 18(허벅지형),MEDIVEN THROMBEXIN 18 (thigh type)
네오덤 울트라신,Neoderm Ultrathin
득진복대,Deukjinbokdae
하이퍼스킨실리픽스,Hyper Skin Silifix
"[PR]4 CREAM MD(피알포크림엠디), BYRYZN CREAM MD(바이리즌크림엠디)","[PR]4 CREAM MD (PR4 Cream MD), BYRYZN CREAM MD (Byrizon Cream MD)"
애드고픽스젠틀필름반창고,Adgo Fix Gentle Film Band-Aid
킹파탄력붕대알,Kingpa Elastic Bandage Egg
DISPOSABLE VAGINAL SPECULUM (일회용 질경),DISPOSABLE VAGINAL SPECULUM
DR.MED-ANKLE(발목),DR.MED-ANKLE
WARMTOUCH AIR BLANKET-부분형,WARMTOUCH AIR BLANKET-Partial Type
파노라마필름,panoramic film
문정손목스프린트,Munjeong wrist sprint
티앤알 CRANIOFACIAL 임플란트,T&R CRANIOFACIAL Implant
유로 심장충격기 패치(필립스 하트스타트(H5) MRX/FR2/FR/4000/3000),Euro Defibrillator Patch (Philips Heartstart (H5) MRX/FR2/FR/4000/3000)
부목_KNEE SUPPORT STANDARD,Splint_KNEE SUPPORT STANDARD
하이린옥스,Hylene Ox
와이엔케이폼드레싱,YNK Foam Dressing
LEGION PRESS-FIT(STRAIGHT/BOWED) STEM(OFFSET COUPLER포함),LEGION PRESS-FIT(STRAIGHT/BOWED) STEM(including OFFSET COUPLER)
치과용임플란트 상부구조물(STELLA ANGLED ABUTMENT),Dental implant superstructure (STELLA ANGLED ABUTMENT)
일회용 네블라이저 마스크,Disposable Nebulizer Mask
씰리픽스원(SILI FIX Ⅰ),SILI FIX \342\205\240
네오픽스,neofix
파텍 페이스쉴드,Patek Face Shield
프레스밴드,press band
헤모풀링백,Hemo pulling bag
다복 허리 보호대(DB-HEOB-05),Multi-body waist protector (DB-HEOB-05)
"SCARCLINIC-GEL(스카클리닉 겔), PURE CLINIC GEL(퓨어클리닉 겔), IZZOR MEDI SCAR GEL(이쪼 메디 스카젤), DERMA SC-GEL(더마에스씨 젤), GREEN SCAR CURE GEL(그린 스카 큐어 겔), NEOSTINE SCAR GEL(네오스틴 스카겔)","SCARCLINIC-GEL, PURE CLINIC GEL, IZZOR MEDI SCAR GEL, DERMA SC-GEL, GREEN SCAR CURE GEL , NEOSTINE SCAR GEL"
JM-팽창성 부목,JM-Inflatable Splint
플러시 겔(PLUSH GEL),Plush GEL
TMJ 필름 (TMG-1),TMJ Film (TMG-1)
씨에스 히티드 써킷Ⅱ,CS Heated Circuit II
INTERAX (ISA) TIBIAL BASE PLATE(STEM ADAPTOR 포함),INTERAX (ISA) TIBIAL BASE PLATE (including STEM ADAPTOR)
치질결찰기,hemorrhoid ligation device
웰픽스반창고,Wellfix Band-Aid
튜브픽스,tube fix
중재적 방사선 시술팩,Interventional Radiation Treatment Pack
이지픽스에이,Easy Fix A
1회용 전기수술기용 MONOPOLAR 교체형 전극(NEEDLE TYPE),MONOPOLAR replaceable electrode for disposable electrosurgical device (NEEDLE TYPE)
"바이스카(BYE SCAR), 스카퓨어 플러스 실리콘겔(SCARPURE PLUS SILICONE GEL), 메디더마(MEDI DERMA), 큐스카겔(CUSCAR GEL)","BYE SCAR, SCARPURE PLUS SILICONE GEL, MEDI DERMA, CUSCAR GEL"
뉴어덤폼,New Adam Form
클린마스터 의료용 압박 양말,Cleanmaster medical compression socks
테라솝 친수성 CA,TerraSoap Hydrophilic CA
퓨어픽스롤,Pure Fix Roll
킴스뉴탄력붕대,Kim\'s New Elastic Bandage
메디터치에프밴드,Medi Touch F Band
클린스토마 일반형,Clean Stoma Standard Type
센텔리안 MD 크림(CENTELLIAN MD CREAM),CENTELLIAN MD CREAM
라온더마덤,Raon the Madhem
VARIAX ANATOMICAL LOCKING CLAVICLE HOOK PLATE(HOOK포함),VARIAX ANATOMICAL LOCKING CLAVICLE HOOK PLATE (including HOOK)
생검용 FORCEP,FORCEP for biopsy
테라솝알지플러스점착성,Terra Soap Rg Plus Adhesiveness
ALTOSPLINT 알파 630,ALTOSPLINT alpha 630
일회용부항컵,disposable cupping cup
네오프렌 랩 어라운드 힌지 무릎 써포트,Neoprene wrap-around hinged knee support
이지플러스실리콘테이프,Easy Plus Silicone Tape
무릎 브레이스 MCL NA30,Knee brace MCL NA30
두원요통대,Doowon Back Pain Clinic
이지폼 실리콘 라이트,Easyform Silicone Light
유로 심장충격기 패치(RADIOTRANSPARENT),Euro Defibrillator Patch (RADIOTRANSPARENT)
문정복대(수입),Munjeongbokdae (imported)
에어리스프린트(AIRYSPLINT),AIRYSPLINT
라온픽싱롤,Raon Fixing Roll
대한위재신축성탄력붕대,Daehanwijae elastic bandage
에드플렉스아이브이-씬,Edplex IV-Thin
담관용스텐트,Biliary stent
LEGION CEMENTED STEM(OFFSET COUPLER포함),LEGION CEMENTED STEM (including OFFSET COUPLER)
부목,splint
하이플러스에스,Hi Plus S
써지폼밴드,Surge foam band
실리콘인조유방,silicone artificial breast
씨큐어덤필름드레싱,Secure Derm Film Dressing
뇌파용 전극,Electrodes for brain waves
OPUS 2 SPEECH PROCESSOR(외부장치),OPUS 2 SPEECH PROCESSOR (external device)
티앤알메쉬 플러스 (ORBITAL TYPE),T&R Mesh Plus (ORBITAL TYPE)
"ZIMMER SEGMENTAL SYSTEM, DISTAL FEMORAL COMPONENT(POLYETHYLENE INSERT 포함)","ZIMMER SEGMENTAL SYSTEM, DISTAL FEMORAL COMPONENT (including POLYETHYLENE INSERT)"
킹파탄력붕대에스,Kingpa Elastic Bandage S
원에이드하이드로콜로이드밴드,One Aid Hydrocolloid Band
동서메디칼고무탄력붕대,Dongseo Medical Rubber Elastic Bandage
헤리드레싱(부직포),Heredressing (non-woven fabric)
"리젠스타 지 크림, REGENSTA G CREAM, 베러덤 MD 크림, VARRERDERM MD CREAM","REGENSTA G CREAM, VARRERDERM MD CREAM, VARRERDERM MD CREAM"
더마리즈,Dermaries
손부목,hand splint
"메디솝 메디컬 하이드로 스프레이 프로페셔널, 메티스덤 하이드로 스프레이","Medisoap Medical Hydro Spray Professional, Metisderm Hydro Spray"
"MEGAFILL HI-JECT (메가필 하이-젝트), AESTEN INJECT (에스텐 인젝트)","MEGAFILL HI-JECT, AESTEN INJECT"
ECONOMY(그물망팬티),ECONOMY (mesh panties)
"HP CELL VITARAN J(에이치피셀비타란제이),HP VITARAN J(에이치피비타란제이),CHONROAD(콘로드),REFOVI(레포비),POLYRAN(폴리란),PNFOS(피엔포스),SCHUBELT(슈벨트),SYNOPN(시노피엔),XRHEUMATO(슈마토)","HP CELL VITARAN J, HP VITARAN J, CHONROAD, REFOVI, POLYRAN, PNFOS, SCHUBELT ,SYNOPN,XRHEUMATO"
DAMOOLBIO RBM 고정체,DAMOOLBIO RBM fixture
"티앤알 PSI, 벨라포어 PSI","T&R PSI, Bellapore PSI"
레노픽스엔홀,Lenofix and Hole
그린스카 MD,Greenscar MD
"안틀레이 스틱(ANTLEY STICK), 인생더마 스틱(DERMA LIFE STICK)","ANTLEY STICK, DERMA LIFE STICK"
코르셋,corset
큐-크린-5마이크로,Q-Clean-5 Micro
일회용 질경검사기,disposable colposcopy device
써지베라,Surge Vera
소아용 필름(CSH),Pediatric Film (CSH)
실리콘 의료용 인조유방,Silicone medical artificial breast
메딕 부직포(거즈),Medic non-woven fabric (gauze)
수액세트 REGULATOR,Infusion set REGULATOR
"레노덤유브이프로텍션, 메디터치H썬프로텍션, 메디터치H썬프로텍션스킨타입","Lenoderm UV Protection, Medi-Touch H Sun Protection, Medi-Touch H Sun Protection Skin Type"
마이크로폼서지컬테이프,Microform Surgical Tape
네오팔꿈치컴프레션,Neo Elbow Compression
"엑스카, 원더에이드, 엑스Q","Excar, Wonderade, ExQ"
수성 붕대-엔,Water-based bandages - N
두개골성형재료,skull molding material
POUCH BAG (수입),POUCH BAG (imported)
이지부직반창고,Easy band storage
OSTOMY ABDOMINAL BINDER (장루용 복대),OSTOMY ABDOMINAL BINDER
슬개골 건 보호대,patellar tendon protector
원더쿨 밴드(WONDER COOL BAND),WONDER COOL BAND
흡인용 튜브 카테터,Suction Tube Catheter
큐앤큐탄력붕대에이,Q&Q Elastic Bandage A
손목보호대(AB601),Wristguard (AB601)
ALTOSPLINT 알파 415,ALTOSPLINT alpha 415
원더핏 X 테이프(WONDER FIT X TAPE),WONDER FIT
ONENESS(하지),ONENESS
PREMA-MCL(무릎),PREMA-MCL (knee)
이지듀MD 크림,Easydew MD Cream
레노젤N,Renogel N
듀오폼,duo form
메디터치보더씬,Medi Touch Border Scene
"BMK-탄력밴드 3""","BMK-Elastic Band 3\"""
티앤알 플러그,T&R plug
다복 발목 보호대 (DB-BALBO-07),Multi-body Ankle Protector (DB-BALBO-07)
P-BAND 압박밴드,P-BAND compression band
클라레온 비비티 토릭,Clareon Vivity Toric
문정쇄골밴드,Munjeong clavicle band
프리마 에어 손목보호대,Prima Air Wristguard
CEMENTED ABUTMENT ONE PIECE TYPE(SUB 전해착색),CEMENTED ABUTMENT ONE PIECE TYPE (SUB electrolytic coloring)
"CARTIZOL(카티졸), CARTIZOL ULTRA(카티졸  울트라)","CARTIZOL, CARTIZOL ULTRA"
협성거즈,Hyeopseong Gauze
메드론붕대,Medron Bandage
부목 JC-703(UNI외1건),Splint JC-703 (UNI and 1 other)
아이홉 아토 엠디 크림,IHOP ATO MD Cream
디픽스멸균밴드,D-Fix Sterilization Band
워터바이오스킨,Water Bio Skin
비젼헬스케어알엑스에스밴드부직반창고,Vision Healthcare RXS Band Nonwoven Bandage
애드고픽스필름멸균반창고,Adgofix film sterilization bandage
라온튜브드레싱폼,Raon Tube Dressing Foam
스카센스알파,Scarsense Alpha
"ALTOCAST 알파 5""","ALTOCAST Alpha 5\"""
DELTA MOTION CUP(LINER포함),DELTA MOTION CUP(INCLUDING LINER)
메디폼에이(MEDIFOAM A),MEDIFOAM A
"SUBMERGED TYPE ABUTMENT,치과용임플란트상부구조물","SUBMERGED TYPE ABUTMENT, dental implant superstructure"
네오 백 파워써포트(NEO BACK POWER SUPPORT),NEO BACK POWER SUPPORT
하이퍼포아패드,hyperpore pad
EQUATOR WARMER BLANKET-부분형,EQUATOR WARMER BLANKET-Partial type
한스거즈3호,Hans Gauze No. 3
CEB 자착성 압박 밴드(CEB COHESIVE COMPRESSION BAND),CEB COHESIVE COMPRESSION BAND
"사지 및 관절수술에 사용한 BURR,SAW 등 절삭기류 -골반, 대퇴, 고관절, 견관절, 슬관절","Cutting tools such as BURR and SAW used in limb and joint surgery - pelvis, thigh, hip joint, shoulder joint, and knee joint."
픽스플렉스,Fixplex
아크픽스방수롤,Arc Fix Waterproof Roll
ONENESS(상지),ONENESS (upper limb)
ALTOSPLINT 알파 430,ALTOSPLINT alpha 430
탄력밴드 JC-7006 UNI,Elastic Band JC-7006 UNI
발 커프(FOOT CUFF),FOOT CUFF
퓨리덤,Puriderm
이지필 스킨 리무버 와이프,Easy Peel Skin Remover Wipe
에드플렉스-아이,Edplex-i
레노툴,leno tools
문정필라델피아 넥칼라,Munjeong Philadelphia Neck Collar
MICRO PLATE (기타 TYPE),MICRO PLATE (Other TYPE)
젠틀픽스필름멸균반창고,Gentle Fix Film Sterilization Bandage
KLEDERMA RX ULTRA INTENSIVE CREAM MD(클레더마 RX 울트라 인텐시브 크림 MD),KLEDERMA RX ULTRA INTENSIVE CREAM MD
"의료용봉합유지기(LK-II-ONE, LK-III-ONE, LK-IV-ONE)","Medical suture retainer (LK-II-ONE, LK-III-ONE, LK-IV-ONE)"
인트린직 아이비 젤 MD,Intrinsic Ivy Gel MD
DAMOOLBIO CEMENTED 지대주,DAMOOLBIO CEMENTED Abutment
뉴어픽스(플라스틱필름반창고),New Apix (plastic film bandage)
씰리락티(반창고(1회용)),Sealilacty (Band-Aid (disposable))
제로이드 루트힐 모이스처라이저 엠디(ZEROID ROOTHEAL MOISTURIZER MD),ZEROID ROOTHEAL MOISTURIZER MD
의료용 가아드,medical guard
유니픽스,Unifix
"GUARDIX-SP PLUS(가딕스-SP PLUS),BARRIX(배릭스)","GUARDIX-SP PLUS (Gardix-SP PLUS), BARRIX (Barrix)"
나픽스,Nafix
협성멸균탄력붕대에이,Hyeopseong Sterilized Elastic Bandage A
비앤지패드(부직포),BNG pad (non-woven fabric)
이지픽스에프,Easy Fix F
이지듀MD리젠로션,Easydew MD Regen Lotion
수성거즈에스2호,Water-based Gauze S No. 2
소프트칼라,soft collar
흑백 PAPER,black and white paper
제이케이위재 거즈3호,JK Wijae Gauze No. 3
아이홉 아토 엠디 로션,IHOP ATO MD Lotion
지엠케이부직반창고,GMK non-woven band warehouse
하이-베라로이 정,Hi-Beraroy Town
수액세트(REGULATOR),Infusion set (REGULATOR)
위너거즈붕대,Wiener Gauze Bandage
"네오 엄지손가락 지지대1,2 (JC-7016,JC-7017)","Neo Thumb Support 1,2 (JC-7016,JC-7017)"
심플스틱 이지,Simple Stick Easy
도은메딕스-VALVE,Doeun Medix-VALVE
젬스라츠카테터,Zemsratz Catheter
솝션프리(SORPTION-FREE) 수액필터세트(1.2㎛),SORPTION-FREE sap filter set (1.2\343\216\233)
원형결찰골고정재,Circular ligature bone fixation material
두원콜셋,Doowon Call Set
레노폼에스,Lenoform S
글래드실리콘,Glad Silicone
에이덤,adam
대명탄력붕대,Daemyung Elastic Bandage
HORSESHOE(SCREW포함),HORSESHOE (including SCREW)
킴스롤거즈,Kim\'s Rollers
멸균에드플렉스-씬,Sterilized Edplex-Thin
무릎보호대,knee pads
FRONTRUNNER XP CTO CATHETER (MICRO GUIDE CATHETER 포함),FRONTRUNNER XP CTO CATHETER (including MICRO GUIDE CATHETER)
프리픽스롤 반창고,Prefix Roll Band-Aid
"압력분산용(패드, 2000㎠ 초과-3000㎠ 이하)","For pressure distribution (pad, over 2000\343\216\240 - under 3000\343\216\240)"
케이와이페이스쉴드,KY Face Shield
"아르케 창상피복재, 람파스 창상피복재, 아무른 창상피복재","Arke wound dressing, Lampas wound dressing, Amureun wound dressing"
TROMBOCARE ARM SLEEVE(상지),TROMBOCARE ARM SLEEVE
프리마브레이스,Prima Brace
하나로복대,Hanarobokdae
짐머 AV CEMENTED 치과임플란트지대주,Zimmer AV CEMENTED Dental Implant Abutments
메디폼에이디드레싱,Mediform AD Dressing
의료용개창기구,Medical opening device
DR.MED-CORSET(허리),DR.MED-CORSET(waist)
혈압측정용 커프(신생아용),Cuff for measuring blood pressure (for newborns)
"리얼 메디실 로션, 이쪼 아토포즈 엠디 로션, 히스토랩 아토카밍 엠디 로션, 오가나셀 닥터 플러스 로션 엠디, 뉴라덤 로션 엠디, 메디블룸 로션 엠디, 닥터트웬티프로젝트 메디컬 로션 엠디, 더마티르 인텐시브 로션 엠디, 드노아 엠디 인텐시브 더마 로션(DENOAH MD INTENSIVE DERMA LOTION), 센테카솔 메디 로션 엠디, 닥터에디션 엘씨디 엠디 로션 플러스","Real Medisil Lotion, Izzo Atopose MD Lotion, Histolab Atocalming MD Lotion, Organacell Doctor Plus Lotion MD, Neuradum Lotion MD, Medibloom Lotion MD, Dr. Twenty Project Medical Lotion MD, Dermatyr Intensive Lotion MD, Denoir MD Intensive Derma Lotion (DENOAH MD INTENSIVE DERMA LOTION), Centecasol Medi Lotion MD, Doctor Edition LCD MD Lotion Plus"
