concept_name,concept_synonym
"(Clinic/dental clinic (including health and medical center)) Night, Saturday, public holidays Newborn second surgery","(의원·치과의원(보건의료원포함))야간,토요,공휴 신생아 제2의수술"
"(Clinic/dental clinic (including health and medical center)) Neonatal thoracic surgery specialist: nights, Saturdays, public holidays","(의원·치과의원(보건의료원포함)) 신생아 흉부외과전문의 야간,토요,공휴"
"(Clinic/dental clinic (including health and medical center)) Neonatal thoracic surgery specialist's secondary surgery on nights, Saturdays, and public holidays","(의원·치과의원(보건의료원포함)) 신생아 흉부외과전문의 야간,토요,공휴 제2의수술"
(Superior general hospital/general hospital) Newborn emergency second surgery (common disease or more),(상급종합병원·종합병원)신생아 응급 제2의수술(종병이상)
Surgery emergency holiday for severe trauma patients,중증외상환자에대한수술 응급 공휴일
Organ transplant surgery regional trauma center severe trauma,장기이식수술 권역외상센터중증외상
"(Clinic/dental clinic (including health and medical center)) Surgeons aged 1 to 6 years old: Nights, Saturdays, public holidays","(의원·치과의원(보건의료원포함))만1세이상~만6세미만 외과 전문의 야간,토요,공휴"
Medical benefits - 91 to 180 days of psychiatric hospitalization G5 grade (per day) (clinic),의료급여-정신건강의학과 입원 91~180일 G5등급(1일당)(의원)
"(Clinic/dental clinic (including health and medical center)) Newborn second surgery at night, Saturday, and public holidays","(의원·치과의원(보건의료원포함))신생아 야간,토요,공휴 제2의수술"
Medical benefits - 181 to 360 days of psychiatric hospitalization G3 grade (per day) (hospital or higher),의료급여-정신건강의학과 입원 181~360일 G3등급(1일당)(병원이상)
Medical benefits - Psychiatric hospitalization 181 to 360 days G5 grade (per day) (clinic),의료급여-정신건강의학과 입원 181~360일 G5등급(1일당)(의원)
"From the 16th to the 30th day of hospitalization, a report for a single room in the in-house, small, or psychiatric department is added (level 1).","입원16일-30일까지 내,소,정신과 1인실 신고가산(1등급)"
A single room report is added from the 16th to the 30th day of hospitalization.,입원16일-30일까지 1인실 신고가산
Medical benefits - Psychiatry day ward G1 grade (per day) (hospital or higher),의료급여-정신건강의학과 낮병동 G1등급(1일당)(병원이상)
Discharge from 18:00 to 24:00 Additional report for single room (Grade 1),18-24시퇴원 1인실 신고가산(1등급)
"(Clinic/dental clinic (including health and medical center)) Night, Saturday, public holidays Thoracic surgery 2nd surgery for children over 1 year old but under 6 years old","(의원·치과의원(보건의료원포함)) 야간,토요,공휴 만1세이상~만6세미만 흉부외과 제2의수술"
"(Clinic/dental clinic (including health and medical center)) Surgical specialist for children under 1 year of age on nights, Saturdays, and public holidays","(의원·치과의원(보건의료원포함)) 야간,토요,공휴 만1세미만 외과 전문의"
Regional trauma center severe trauma night (superior general hospital/general hospital) newborn,권역외상센터중증외상 야간  (상급종합병원·종합병원)신생아
"(Clinic/dental clinic (including health and medical center)) Nighttime, Saturday, public holidays Under 1 year old","(의원·치과의원(보건의료원포함)) 야간,토요,공휴 만1세미만"
"Starting from the 31st day of hospitalization, a single room in the intracavitary treatment room is reported.",입원31일부터 강내치료실 1인실 신고가산
Medical benefits - G5 grade (per day) for 361 days or more of psychiatric hospitalization (hospital or higher),의료급여-정신건강의학과 입원 361일 이상 G5등급(1일당)(병원이상)
"(Superior general hospital, general hospital) Emergency second surgery for children under 1 year old (common diseases or more)",(상급종합병원·종합병원)만1세미만 응급 제2의수술(종병이상)
"(Clinic/dental clinic (including health and medical center)) Over 1 year old ~ under 6 year old: Night, Saturday, public holidays - Burn treatment","(의원·치과의원(보건의료원포함))만1세이상~만6세미만 야간,토요,공휴-화상치료"
Medical benefits - 181 to 360 days of psychiatric hospitalization G4 grade (per day) (hospital or higher),의료급여-정신건강의학과 입원 181~360일 G4등급(1일당)(병원이상)
Medical benefits - Psychiatry day ward G4 grade (per day) (hospital or higher),의료급여-정신건강의학과 낮병동 G4등급(1일당)(병원이상)
Medical benefits - 91 to 180 days of psychiatric hospitalization G4 grade (per day) (hospital or higher),의료급여-정신건강의학과 입원 91~180일 G4등급(1일당)(병원이상)
Cardiopulmonary extracorporeal circulation regional trauma center major trauma public holiday,심폐체외순환법 권역외상센터중증외상 공휴
"Admission from 0-6 am, single room report added",오전0-6시입원 1인실 신고가산
Medical benefits - Psychiatry day ward G3 grade (per day) (hospital or higher),의료급여-정신건강의학과 낮병동 G3등급(1일당)(병원이상)
Admission from 0 to 6 a.m. In-house/psychiatry single room report added (Level 1),오전0-6시입원 내.소.정신과 1인실 신고가산(1등급)
Medical benefits - 91 to 180 days of psychiatric hospitalization G2 grade (per day) (hospital or higher),의료급여-정신건강의학과 입원 91~180일 G2등급(1일당)(병원이상)
"(Clinic/dental clinic (including health and medical center)) Nighttime, Saturday, public holidays Thoracic surgeon aged 1 to 6 years old","(의원·치과의원(보건의료원포함)) 야간,토요,공휴 만1세이상~만6세미만 흉부외과 전문의"
Medical benefits - Psychiatry day ward G5 grade (per day) (clinic),의료급여-정신건강의학과 낮병동 G5등급(1일당)(의원)
"(Clinic/dental clinic (including health and medical center)) Craniotomy, night, Saturday, public holidays","(의원·치과의원(보건의료원포함))개두술,야간,토요,공휴"
Medical benefits - Psychiatric hospitalization 181 to 360 days G4 grade (per day) (clinic),의료급여-정신건강의학과 입원 181~360일 G4등급(1일당)(의원)
"(Clinic/dental clinic (including health and medical center)) Night, Saturday, public holidays Neonatal surgery specialist's second surgery","(의원·치과의원(보건의료원포함)) 야간,토요,공휴 신생아 외과전문의 제2의수술"
"(Clinic/dental clinic (including health and medical center)) High-frequency jet ventilation, night, Saturday, public holidays","(의원·치과의원(보건의료원포함))고빈도제트환기법,야간,토요,공휴"
Medical benefits - Psychiatry day ward G2 grade (per day) (hospital or higher),의료급여-정신건강의학과 낮병동 G2등급(1일당)(병원이상)
Admission from 0 to 6 a.m. Additional reporting for single room (Level 1),오전0-6시입원 1인실 신고가산(1등급)
"(Superior general hospital, general hospital) 2nd surgery by thoracic surgeon (common diseases or more) for children over 1 year old but under 6 years old",(상급종합병원·종합병원)만1세이상~만6세미만 흉부외과 전문의 제2의수술(종병이상) 공휴
Medical benefits - 1 to 90 days of psychiatric hospitalization G1 grade (per day) (hospital or higher),의료급여-정신건강의학과 입원 1~90일 G1등급(1일당)(병원이상)
"From the 31st day of hospitalization, a single room report is added (Grade 1)",입원31일부터 1인실 신고가산(1등급)
High-frequency jet ventilation method Regional trauma center severe trauma night,고빈도제트환기법 권역외상센터중증외상 야간
"(Clinic/dental clinic (including health and medical center)) Thoracic surgery specialist for children under 1 year old, nights, Saturdays, public holidays","(의원·치과의원(보건의료원포함))만1세미만 흉부외과 전문의 야간,토요,공휴"
"From the 16th to the 30th day of hospitalization, a single room in the intracavitary treatment room is reported (Grade 1)",입원16일-30일까지 강내치료실 1인실 신고가산(1등급)
Unilateral lung ventilation technique Regional trauma center major trauma night,일측폐환기법 권역외상센터중증외상 야간
"(Clinic/dental clinic (including health and medical center)) Thoracic surgery specialist for children aged 1 to 6 years old, nights, Saturdays, public holidays","(의원·치과의원(보건의료원포함))만1세이상~만6세미만 흉부외과 전문의 야간,토요,공휴"
"Starting from the 31st day of hospitalization, a report for a single room in a medical, psychiatric, or psychiatric department is added (level 1).","입원31일부터 내,소,정신과 1인실 신고가산(1등급)"
Medical benefits - G4 grade (per day) for 361 days or more of psychiatric hospitalization (clinic),의료급여-정신건강의학과 입원 361일 이상 G4등급(1일당)(의원)
"Admission from 0 to 6 a.m. In-house, psychiatric department, single room report added",오전0-6시입원 내.소.정신과 1인실 신고가산
"(Clinic/dental clinic (including health and medical center)) Neonatal surgery specialist Night, Saturday, public holidays","(의원·치과의원(보건의료원포함))신생아 외과 전문의 야간,토요,공휴"
Surgery for severe trauma patients Regional trauma center severe trauma holiday,중증외상환자에대한수술 권역외상센터중증외상 공휴
Discharge from 18:00 to 24:00 Additional charge for single room in intracavitary treatment room (Level 1),18-24시퇴원 강내치료실 1인실 신고가산(1등급)
"From the 16th to the 30th day of hospitalization, a single room in the intracavitary treatment room is reported.",입원16일-30일까지 강내치료실 1인실 신고가산
